theta,branch,omega_re,omega_im,tau_re,tau_im,tau_radius,phi_abs,local_phi_sum
0.5399612373357457,1,1.3260366274556958,0.6061342102122147,0.09570517166610135,0.21050204711532727,1.2335381133507102,0.3123683290561284,1.010703122482126
0.5399612373357457,2,1.3260366274556958,0.6061342102122147,1.2303314557895946,0.3956321630968875,2.285382407541408,0.6983347934259975,1.010703122482126
0.5460971604872883,1,1.3211348900405921,0.6123278595060122,0.09379710776849862,0.21205426969651628,1.2353752360923211,0.3104464769017606,1.010614325795089
0.5460971604872883,2,1.3211348900405921,0.6123278595060122,1.2273377822720937,0.40027358980949596,2.2858771335321864,0.7001678488933284,1.010614325795089
0.5522330836388308,1,1.3161834126435872,0.6184984550019884,0.09188736805852192,0.21358658892439975,1.2371906382197861,0.30851494694351145,1.010513914127207
0.5522330836388308,2,1.3161834126435872,0.6184984550019884,1.2242960445850652,0.40491186607758867,2.286359003059237,0.7019989671836955,1.010513914127207
0.5583690067903734,1,1.3111823816850057,0.6246457643807105,0.08997643487378025,0.21509926469316443,1.2389845934742465,0.3065746018997305,1.0104019828572748
0.5583690067903734,2,1.3111823816850057,0.6246457643807105,1.2212059468112255,0.4095464996875461,2.286827445626259,0.7038273809575443,1.0104019828572748
0.5645049299419159,1,1.3061319854508373,0.6307695561994549,0.08806478245941157,0.2165925692861742,1.2407573919211807,0.30462632069755535,1.0102786572947744
0.5645049299419159,2,1.3061319854508373,0.6307695561994549,1.2180672029914257,0.41417698691328064,2.287281893636181,0.705652336597219,1.0102786572947744
0.5706408530934586,1,1.3010324140856453,0.6368695999009207,0.08615287655820669,0.2180667870223928,1.2425093395064482,0.3026709971688488,1.010144092955038
0.5706408530934586,2,1.3010324140856453,0.6368695999009207,1.2148795375274386,0.41880281287852794,2.287721782922443,0.7074730957861891,1.010144092955038
0.5767767762450011,1,1.2958838595854096,0.6429456658219105,0.08424117402014414,0.21952221388272214,1.244240757588303,0.30070953869414924,1.0099984757417733
