real,imag
6.960139675891211e-06,1.2037602190226712e-05
-1.4214092628802886e-05,-2.6213595105433226e-20
6.960139675891165e-06,-1.2037602190226743e-05
1.1953361735064023e-05,3.335388206738804e-21
-5.538670165321423e-06,9.828006326814284e-06
-5.538670165321436e-06,-9.828006326814335e-06
9.454765958590546e-06,6.919473712933737e-21
-8.952071533648415e-06,-1.167978738395804e-20
2.531118235931658e-06,7.609566419187349e-06
2.5311182359317277e-06,-7.609566419187301e-06
5.417793285214286e-06,4.123223382187616e-06
8.604461796105721e-07,6.765937107668257e-06
8.604461796106124e-07,-6.765937107668249e-06
5.417793285214278e-06,-4.123223382187627e-06
-6.593792371334632e-06,-5.159302137414728e-21
-5.375713523347824e-06,2.0765138898557356e-06
-5.375713523347854e-06,-2.0765138898557407e-06
-3.015407271284957e-06,4.68274540304268e-06
-3.0154072712849226e-06,-4.682745403042656e-06
4.678672062048765e-06,2.4700337309047236e-21
1.6479739184086366e-06,3.0440285850717444e-06
-1.1958544619516616e-06,3.4370959537441855e-06
-1.533526943300513e-06,3.2802877038888545e-06
1.6479739184086144e-06,-3.04402858507176e-06
-1.195854461951668e-06,-3.4370959537441707e-06
-1.5335269433005197e-06,-3.2802877038888727e-06
-3.3952585128176246e-06,1.3236301871764528e-20
3.506882096220243e-06,-1.1035643326325764e-07
3.506882096220323e-06,1.1035643326326079e-07
-2.0954162150691987e-06,2.524678037448883e-06
-2.0954162150691877e-06,-2.5246780374488686e-06
2.6717512658887825e-06,1.4799549914584669e-06
2.6717512658887723e-06,-1.4799549914584683e-06
-4.911776703597006e-07,-1.8016001514216617e-06
-4.911776703597036e-07,1.8016001514216622e-06
5.49127576855396e-07,-1.036676400336296e-06
5.49127576855396e-07,1.0366764003362961e-06
-1.1606454375480955e-06,5.239922465794215e-24
-3.0458997243223144e-07,5.782263485335841e-07
-3.0458997243223144e-07,-5.782263485335843e-07
2.8093419288588357e-08,4.366344592551599e-07
2.809341928858879e-08,-4.366344592551609e-07
3.901518129759206e-07,5.950154193196434e-08
3.901518129759206e-07,-5.950154193196402e-08
1.32576826334456e-09,-3.3141623636063067e-07
1.6224427556936398e-07,-2.7911597200767055e-07
