N,M,map_name,name,family,power,multiplicity,target,target_float,target_real_float,target_imag_float,target_abs_float,error,error_float,selected,gram_error,gram_error_float,m,is_reference_M,reference_error_at_max_M,excess_ratio_to_max_M,log10_excess_ratio_to_max_M
6,48,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.139020909060118570477720324166365537543938182027884214167793542611154046667175814901536608,0.13902090906011857,['(0.405828236300356229807144174500781475757893108794630585448944173429275733358382588497101363 + 0.0459622012115895395534124734862099149086523267198789702992761418954570184097003635198103961j)'],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,0.13902090906011857,1.0,0.0
6,48,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.82149375,0.82149375,['1.0'],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,0.82149375,1.0,0.0
6,48,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
6,48,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],2.00941859447751565494174454806230314700181632915499529441539081358867385050444636204630682e-179,2.0094185944775157e-179,42,False,,,
8,8,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.000000400179583876153644139293636400046627232270003634432162125734029382152187815797608218847101,4.001795838761536e-07,['0.649999599820416123846355860706363599953372767729996365567837874265970617847812184202391781'],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,2.0420453145147546e-07,1.959699821701788,0.29218955311034217
8,8,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.0015903700837269601924698436619528168551022442693533929978565434808832495635973899287454027,0.0015903700837269603,['0.424090370083726960192469843661952816855102244269353392997856543480883249563597389928745403'],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,0.0015817930142723313,1.0054223715601467,0.0023485444458950164
8,8,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.0578375962838253290893456271839066630190663823294438260246802264716809435469933703294906798,0.05783759628382533,"['0.321206877428514199654340284860624562580264444854144581070937629014408566611544023062583507', '(0.287386473821372485511849754857824137604308730688617558489733008583047588485694436633220942 - 0.0564454294095796908651666576234183675936649193037705964357927597184314590925221019196846731j)']",1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,0.057753142668089716,1.0014623206951867,0.0006346139171648803
8,8,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.0578700416046629359700917348114327885550936448621506873830361881241868868956530493120416662,0.057870041604662935,['(0.287386473821372485511849754857824137604308730688617558489733008583047588485694436633220942 + 0.0564454294095796908651666576234183675936649193037705964357927597184314590925221019196846731j)'],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,0.057784646341413566,1.0014778192591993,0.0006413349775640108
8,8,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.0974692508503259608135167438899924877606855898233271295612986680377999985636845492477462583,0.09746925085032596,['(0.246244037219635411336866282204708297835006151637876120678897705460880461677509647097989967 + 0.0700845706551104268464693526208632558715716347671845138499784812172156181353703644493509365j)'],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,0.08817798630715253,1.1053694343938514,0.04350745132806396
8,8,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.147877607111916897005374932556154227436646076034136049747453499247408159792517793411637473,0.1478776071119169,['(0.246244037219635411336866282204708297835006151637876120678897705460880461677509647097989967 - 0.0700845706551104268464693526208632558715716347671845138499784812172156181353703644493509365j)'],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,0.140400899332364,1.0532525633034135,0.022532524743744932
8,8,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.924581109375,0.924581109375,['1.0'],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,0.924581109375,1.0,0.0
8,8,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,8,blaschke_mu_0p3,alpha^18,alpha,18,1,0.000428983333404378483310699462890625,0.0004289833334043785,0.0004289833334043785,0.0,0.0004289833334043785,nan,,[],1.62022245052122037375455746327375132570589331002160375338802605832537077542699292697093846e-179,1.6202224505212203e-179,0,False,,,
8,10,blaschke_mu_0p3,alpha^1,alpha,1,1,0.65,0.65,0.65,0.0,0.65,0.000000202443168723787545252889270737830107378282858188931673670402813124617577541174911800013257,2.0244316872378754e-07,['0.6499997975568312762124547471107292621698926217171418110683263295971868753824224588250882'],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,2.0420453145147546e-07,0.9913745169357006,-0.003762248731700444
8,10,blaschke_mu_0p3,alpha^2,alpha,2,1,0.4225,0.4225,0.4225,0.0,0.4225,0.00158178152803175237954113542895135905603777382199330548991124227721256522841662672484355287,0.0015817815280317524,['0.424081781528031752379541135428951359056037773821993305489911242277212565228416626724843553'],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,0.0015817930142723313,0.9999927384680073,-3.153654724793332e-06
8,10,blaschke_mu_0p3,mu^1,mu,1,2,0.3,0.3,0.3,0.0,0.3,0.0577529031682565008029477133284981684707260400362993015360085575972049455634491559283844363,0.0577529031682565,"['0.317455844527693051969691307766322184793325841867444365332261846368997045080651812617949534', '(0.287384076098902728887863626894414438221750074726904138601922131729073660193241739274382393 - 0.0563581075665581090188880569420256286566784906386066848670820225698886914011040162452415726j)']",2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,0.057753142668089716,0.999995853042412,-1.8010045314988347e-06
8,10,blaschke_mu_0p3,alpha^3,alpha,3,1,0.274625,0.274625,0.274625,0.0,0.274625,0.0577843431335974023405023919635023535732307626013869093428476253591147954307513149411886543,0.0577843431335974,['(0.287384076098902728887863626894414438221750074726904138601922131729073660193241739274382393 + 0.0563581075665581090188880569420256286566784906386066848670820225698886914011040162452415726j)'],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,0.057784646341413566,0.9999947527961948,-2.278837636803931e-06
8,10,blaschke_mu_0p3,alpha^4,alpha,4,1,0.17850625,0.17850625,0.17850625,0.0,0.17850625,0.0881701392315362946702617727221612833074009833756685933821557062332377765387374880616937047,0.0881701392315363,['(0.242795097994533943289758118054893384480858914021739236599498899216109852750179470980121358 - 0.0603400155422933629263201759026878317631799330375959356507000744071526112870869579089739171j)'],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,0.08817798630715253,0.9999110086775072,-3.8650160085855614e-05
8,10,blaschke_mu_0p3,alpha^5,alpha,5,1,0.1160290625,0.1160290625,0.1160290625,0.0,0.1160290625,0.140394249279112725960043387653692880880340367606917713121045662586468889229248020410515459,0.14039424927911273,['(0.242795097994533943289758118054893384480858914021739236599498899216109852750179470980121358 + 0.0603400155422933629263201759026878317631799330375959356507000744071526112870869579089739171j)'],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,0.140400899332364,0.9999526352517478,-2.0570735970368122e-05
8,10,blaschke_mu_0p3,mu^2,mu,2,2,0.09,0.09,0.09,0.0,0.09,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,alpha^6,alpha,6,1,0.075418890625,0.075418890625,0.075418890625,0.0,0.075418890625,0.924581109375,0.924581109375,['1.0'],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,0.924581109375,1.0,0.0
8,10,blaschke_mu_0p3,alpha^7,alpha,7,1,0.04902227890625,0.04902227890625,0.04902227890625,0.0,0.04902227890625,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,alpha^8,alpha,8,1,0.0318644812890625,0.0318644812890625,0.0318644812890625,0.0,0.0318644812890625,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,mu^3,mu,3,2,0.027,0.027,0.027,0.0,0.027,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,alpha^9,alpha,9,1,0.020711912837890625,0.020711912837890624,0.020711912837890624,0.0,0.020711912837890624,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,alpha^10,alpha,10,1,0.01346274334462890625,0.013462743344628906,0.013462743344628906,0.0,0.013462743344628906,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,alpha^11,alpha,11,1,0.0087507831740087890625,0.00875078317400879,0.00875078317400879,0.0,0.00875078317400879,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,mu^4,mu,4,2,0.0081,0.0081,0.0081,0.0,0.0081,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,alpha^12,alpha,12,1,0.005688009063105712890625,0.005688009063105713,0.005688009063105713,0.0,0.005688009063105713,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,alpha^13,alpha,13,1,0.00369720589101871337890625,0.0036972058910187135,0.0036972058910187135,0.0,0.0036972058910187135,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,mu^5,mu,5,2,0.00243,0.00243,0.00243,0.0,0.00243,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,alpha^14,alpha,14,1,0.0024031838291621636962890625,0.0024031838291621636,0.0024031838291621636,0.0,0.0024031838291621636,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,alpha^15,alpha,15,1,0.001562069488955406402587890625,0.0015620694889554065,0.0015620694889554065,0.0,0.0015620694889554065,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,alpha^16,alpha,16,1,0.00101534516782101416168212890625,0.0010153451678210142,0.0010153451678210142,0.0,0.0010153451678210142,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,mu^6,mu,6,2,0.000729,0.000729,0.000729,0.0,0.000729,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
8,10,blaschke_mu_0p3,alpha^17,alpha,17,1,0.0006599743590836592050933837890625,0.0006599743590836592,0.0006599743590836592,0.0,0.0006599743590836592,nan,,[],2.92495744063699177527019260460856543591877704109082074132527024136726076926577829917976592e-179,2.9249574406369917e-179,2,False,,,
