theta,branch,weighted_kernel,K_tail,phi_abs
2.3623304133438876,0,1.777485772795497e-20,,
2.36846633649543,1,1.9414753022310277e-20,2.5485954571575882e-20,0.7617824542449461
2.36846633649543,2,1.1657217748547294e-170,4.8512091534413365e-170,0.24029509715692077
2.36846633649543,0,1.9414753022310277e-20,,
2.3746022596469727,1,2.104201911525739e-20,2.7674104403960987e-20,0.7603504998068031
2.3746022596469727,2,6.39073106250824e-171,2.641149638978321e-170,0.2419677767663469
2.3746022596469727,0,2.104201911525739e-20,,
2.380738182798515,1,2.2631126971416443e-20,2.9820772470811684e-20,0.7589047867075742
2.380738182798515,2,3.4926153938881894e-171,1.4333842997091752e-170,0.24366217730979886
2.380738182798515,0,2.2631126971416443e-20,,
2.386874105950058,1,2.4155855411616038e-20,3.1891227772799044e-20,0.7574451376945502
2.386874105950058,2,1.9023236328495418e-171,7.752636345831571e-171,0.24537764290625874
2.386874105950058,0,2.4155855411616038e-20,,
2.3930100291016,1,2.5590055009528607e-20,3.385055964468536e-20,0.7559714013043304
2.3930100291016,2,1.0323800196377955e-171,4.177756488810348e-171,0.24711349797502788
2.3930100291016,0,2.5590055009528607e-20,,
2.399145952253143,1,2.6908441479162377e-20,3.566472052830923e-20,0.754483452570546
2.399145952253143,2,5.580894497600191e-172,2.242502456295238e-171,0.24886904725269274
2.399145952253143,0,2.6908441479162377e-20,,
2.4052818754046856,1,2.808738302781282e-20,3.7301573083691614e-20,0.7529811937098365
2.4052818754046856,2,3.004442992859753e-172,1.1986914016056349e-171,0.2506435758891181
2.4052818754046856,0,2.808738302781282e-20,,
2.411417798556228,1,2.910564560786901e-20,3.873189416946358e-20,0.7514645547806966
2.411417798556228,2,1.610298659815313e-172,6.37902846484992e-172,0.2524363496241584
2.411417798556228,0,2.910564560786901e-20,,
2.4175537217077707,1,2.9945061674385326e-20,3.993028968781725e-20,0.749933494309749
2.4175537217077707,2,8.590473846109514e-173,3.378795758810624e-172,0.2542466150464644
2.4175537217077707,0,2.9945061674385326e-20,,
2.423689644859313,1,3.0591091844200834e-20,4.087597856874736e-20,0.7483879998799573
2.423689644859313,2,4.5601755783895854e-173,1.7808066038590883e-172,0.25607359993541573
2.423689644859313,0,3.0591091844200834e-20,,
2.429825568010856,1,3.103325449304816e-20,4.15534109705138e-20,0.7468280886753024
2.429825568010856,2,2.4081580484375533e-173,9.336967276789285e-173,0.25791651368683494
2.429825568010856,0,3.103325449304816e-20,,
2.435961491162398,1,3.126540541699861e-20,4.195269461539614e-20,0.7452538079764864
2.435961491162398,2,1.2647723974478498e-173,4.868731013289755e-173,0.25977454782273035
2.435961491162398,0,3.126540541699861e-20,,
2.442097414313941,1,3.1285857717151906e-20,4.206981343132492e-20,0.7436652356023202
2.442097414313941,2,6.604631499052245e-174,2.524253904827145e-173,0.26164687658488595
2.442097414313941,0,3.1285857717151906e-20,,
2.448233337465483,1,3.109734047705404e-20,4.190663360965883e-20,0.7420624802915828
2.448233337465483,2,3.428296851835482e-174,1.3009001931318033e-173,0.2635326576116618
2.448233337465483,0,3.109734047705404e-20,,
2.454369260617026,1,3.070680301746605e-20,4.147070306856514e-20,0.7404456820203239
2.454369260617026,2,1.7684252203372188e-174,6.662465961004085e-174,0.26543103269689405
2.454369260617026,0,3.070680301746605e-20,,
2.4605051837685687,1,3.0125078997020693e-20,4.077486041503822e-20,0.7388150122498084
2.4605051837685687,2,9.062716715689817e-175,3.3899448102713965e-174,0.26734112862929654
2.4605051837685687,0,3.0125078997020693e-20,,
2.466641106920111,1,2.936643092554081e-20,3.983667820395948e-20,0.737170674100583
2.466641106920111,2,4.6129499958954113e-175,1.713182328126735e-174,0.26926205811026566
2.466641106920111,0,2.936643092554081e-20,,
2.472777030071654,1,2.8448000427359986e-20,3.867777211339002e-20,0.73551290244847
2.472777030071654,2,2.3314885209782694e-175,8.597158489801348e-175,0.2711929207474855
2.472777030071654,0,2.8448000427359986e-20,,
2.478912953223196,1,2.738919262576967e-20,3.732301227197036e-20,0.7338419639386662
2.478912953223196,2,1.1697903010736647e-175,4.2828627078952873e-175,0.2731328041212254
2.478912953223196,0,2.738919262576967e-20,,
2.485048876374739,1,2.621102424800207e-20,3.5799675248391905e-20,0.7321581569145506
2.485048876374739,2,5.824914042786845e-176,2.117528508756732e-175,0.27508078491971927
2.485048876374739,0,2.621102424800207e-20,,
2.4911847995262812,1,2.4935464538068064e-20,3.4136575182644133e-20,0.7304618112582618
2.4911847995262812,2,2.8778293800073764e-176,1.0387928304310542e-175,0.27703593013952565
2.4911847995262812,0,2.4935464538068064e-20,,
2.497320722677824,1,2.35847959947422e-20,3.236321040131125e-20,0.7287532881406172
2.497320722677824,2,1.4103360859900554e-176,5.055016999625325e-176,0.2789972983462941
2.497320722677824,0,2.35847959947422e-20,,
2.5034566458293663,1,2.2181018598260277e-20,3.050895794035283e-20,0.7270329796784845
2.5034566458293663,2,6.854112033821911e-177,2.4394988231047585e-176,0.28096394099090644
2.5034566458293663,0,2.2181018598260277e-20,,
2.509592568980909,1,2.0745316887315594e-20,2.860234311484693e-20,0.7253013084982921
2.509592568980909,2,3.302484314699713e-177,1.1672240754430531e-176,0.28293490377553776
2.509592568980909,0,2.0745316887315594e-20,,
2.5157284921324514,1,1.92976043618104e-20,2.667040509117344e-20,0.7235587272049697
2.5157284921324514,2,1.5771842932968803e-177,5.535743099706754e-177,0.2849092280637858
2.5157284921324514,0,1.92976043618104e-20,,
2.521864415283994,1,1.785615457840322e-20,2.473817280626419e-20,0.7218057177562318
2.521864415283994,2,7.463948654133173e-178,2.6017128386901078e-177,0.28688595232866165
2.521864415283994,0,1.785615457840322e-20,,
2.528000338435537,1,1.6437323308191393e-20,2.2828258986157484e-20,0.720042790742763
2.528000338435537,2,3.4993965879514925e-178,1.2114334812840541e-177,0.2888641136319198
2.528000338435537,0,1.6437323308191393e-20,,
2.5341362615870793,1,1.5055361521031464e-20,2.096057382885361e-20,0.7182704845755115
2.5341362615870793,2,1.6249923721288143e-178,5.587185436120341e-178,0.29084274912793745
2.5341362615870793,0,1.5055361521031464e-20,,
2.540272184738622,1,1.372231496777294e-20,1.915215444374306e-20,0.7164893645819554
2.540272184738622,2,7.472055587771206e-179,2.5517494309294456e-178,0.29282089758513613
2.540272184738622,0,1.372231496777294e-20,,
2.5464081078901644,1,1.2448002897146375e-20,1.7417101600292188e-20,0.714700022013855
2.5464081078901644,2,3.401403810785201e-179,1.1538098682607393e-178,0.2947976009177751
2.5464081078901644,0,1.2448002897146375e-20,,
2.552544031041707,1,1.1240066044781837e-20,1.5766611859254042e-20,0.712903072969644
2.552544031041707,2,1.5325203133777482e-179,5.163966951842582e-179,0.29677190572083767
2.552544031041707,0,1.1240066044781837e-20,,
2.5586799541932495,1,1.0104072478573483e-20,1.420909077977008e-20,0.7110991572352371
2.5586799541932495,2,6.832613446669903e-180,2.287121886987498e-179,0.2987428648006835
2.5586799541932495,0,1.0104072478573483e-20,,
2.564815877344792,1,9.043669132721327e-21,1.27503315790672e-20,0.709288937047624
2.564815877344792,2,3.013732995208674e-180,1.0022073155031948e-179,0.30070953869414924
2.564815877344792,0,9.043669132721327e-21,,
2.5709518004963345,1,8.060766824417471e-21,1.1393743270844573e-20,0.7074730957861891
2.5709518004963345,2,1.3148220830732127e-180,4.344063671022046e-180,0.3026709971688488
2.5709518004963345,0,8.060766824417471e-21,,
2.5770877236478773,1,7.155747104780148e-21,1.0140612782898774e-20,0.705652336597219
2.5770877236478773,2,5.672608892628706e-181,1.8621532373299711e-180,0.30462632069755535
2.5770877236478773,0,7.155747104780148e-21,,
2.5832236467994196,1,6.327680315903843e-21,8.990386687279984e-21,0.7038273809575443
2.5832236467994196,2,2.419714539776623e-181,7.892742989088262e-181,0.3065746018997305
2.5832236467994196,0,6.327680315903843e-21,,
2.5893595699509624,1,5.574545571117759e-21,7.940959790128923e-21,0.7019989671836955
2.5893595699509624,2,1.0202937997153457e-181,3.307113025879293e-181,0.30851494694351145
2.5893595699509624,0,5.574545571117759e-21,,
2.595495493102505,1,4.893444914225557e-21,6.988959750094268e-21,0.7001678488933284
2.595495493102505,2,4.2519019394137336e-182,1.369608694499448e-181,0.3104464769017606
2.595495493102505,0,4.893444914225557e-21,,
2.6016314162540475,1,4.2808055278130106e-21,6.1300189652753535e-21,0.6983347934259975
2.6016314162540475,2,1.7508863199126725e-182,5.605197957178501e-182,0.3123683290561284
2.6016314162540475,0,4.2808055278130106e-21,,
2.6077673394055902,1,3.732565451483919e-21,5.3590270524226505e-21,0.6965005802306113
2.6077673394055902,2,7.1231500116718896e-183,2.266500496325514e-182,0.3142796581434706
2.6077673394055902,0,3.732565451483919e-21,,
2.6139032625571326,1,3.2443397603968642e-21,4.670359228761137e-21,0.6946659992271002
2.6139032625571326,2,2.862538568039002e-183,9.053519671020421e-183,0.3161796375393931
2.6139032625571326,0,3.2443397603968642e-21,,
2.6200391857086753,1,2.8115654868484903e-21,4.058077714380554e-21,0.6928318491499521
2.6200391857086753,2,1.136120664618577e-183,3.57194874094343e-183,0.3180674603741661
2.6200391857086753,0,2.8115654868484903e-21,,
2.6261751088602177,1,2.4296247078637495e-21,3.516104847201924e-21,0.6909989358813396
2.6261751088602177,2,4.452698709211276e-184,1.391719114508123e-183,0.3199423405767477
2.6261751088602177,0,2.4296247078637495e-21,,
2.6323110320117604,1,2.093946153159254e-21,3.0383679133373258e-21,0.6891680707815517
2.6323110320117604,2,1.7229909641805666e-184,5.354170759677317e-184,0.32180351384317957
2.6323110320117604,0,2.093946153159254e-21,,
2.6384469551633027,1,1.8000864092017413e-21,2.618916734705736e-21,0.6873400690243788
2.6384469551633027,2,6.581758222956145e-185,2.033602154266336e-184,0.32365023852616104
2.6384469551633027,0,1.8000864092017413e-21,,
2.6445828783148455,1,1.5437923170093537e-21,2.252015831346427e-21,0.6855157479449675
2.6445828783148455,2,2.4816574865430596e-185,7.624566146747389e-185,0.3254817964431623
2.6445828783148455,0,1.5437923170093537e-21,,
2.650718801466388,1,1.3210465030050248e-21,1.9322135088310023e-21,0.6836959254074689
2.650718801466388,2,9.234809269797225e-186,2.821533757620279e-185,0.3272974936009978
2.650718801466388,0,1.3210465030050248e-21,,
2.6568547246179306,1,1.1280981680713233e-21,1.6543905405868962e-21,0.6818814181995563
2.6568547246179306,2,3.391164505187072e-186,1.0304463425971161e-185,0.3290966608353473
2.6568547246179306,0,1.1280981680713233e-21,,
2.6629906477694734,1,9.614813170178567e-22,1.413791254490376e-21,0.6800730404605864
2.6629906477694734,2,1.228731026486162e-186,3.713539723035296e-186,0.33087865436426445
2.6629906477694734,0,9.614813170178567e-22,,
2.6691265709210157,1,8.180225663192223e-22,1.2060398278896588e-21,0.6782716021498285
2.6691265709210157,2,4.392457970091358e-187,1.3204726593378703e-186,0.33264285625526585
2.6691265709210157,0,8.180225663192223e-22,,
2.6752624940725585,1,6.948405482569063e-22,1.0271444795031393e-21,0.6764779075607956
2.6752624940725585,2,1.5490328801412903e-187,4.632432246814054e-187,0.3343886748061204
2.6752624940725585,0,6.948405482569063e-22,,
2.6813984172241008,1,5.893387580012753e-22,8.734920519092127e-22,0.6746927538872773
2.6813984172241008,2,5.388637389217514e-188,1.603209810418938e-187,0.33611554483997313
2.6813984172241008,0,5.893387580012753e-22,,
2.6875343403756435,1,4.991934870039199e-22,7.418352323488142e-22,0.672916929846218
2.6875343403756435,2,1.8489678048985415e-188,5.4731862526474315e-188,0.3378229279159244
2.6875343403756435,0,4.991934870039199e-22,,
2.693670263527186,1,4.223382681019357e-22,6.292743856589099e-22,0.6711512143620902
2.693670263527186,2,6.257232390078895e-189,1.8430168865277098e-188,0.33951031245664154
2.693670263527186,0,4.223382681019357e-22,,
2.6998061866787286,1,3.5694603817792505e-22,5.332356901528435e-22,0.6693963753169112
2.6998061866787286,2,2.0883918429750736e-189,6.121135171207066e-189,0.34117721379501087
2.6998061866787286,0,3.5694603817792505e-22,,
2.705942109830271,1,3.0141001296231647e-22,4.514469896074785e-22,0.6676531683695237
2.705942109830271,2,6.873792788239128e-190,2.0050548815545958e-189,0.3428231741422266
2.705942109830271,0,3.0141001296231647e-22,,
2.7120780329818137,1,2.543240725070432e-22,3.819125126407921e-22,0.6659223358472357
2.7120780329818137,2,2.2310914459848065e-190,6.477299866663757e-190,0.344447762480073
2.7120780329818137,0,2.543240725070432e-22,,
2.7182139561333565,1,2.144632793629514e-22,3.2288737162991074e-22,0.6642046057123794
2.7182139561333565,2,7.141020970935019e-191,2.0635772628667e-190,0.3460505743804711
2.7182139561333565,0,2.144632793629514e-22,,
2.724349879284899,1,1.8076499682398403e-22,2.728525409666887e-22,0.66250069060582
2.724349879284899,2,2.253795654899862e-191,6.48329450584031e-191,0.3476312317556433
2.724349879284899,0,1.8076499682398403e-22,,
2.7304858024364416,1,1.523109424134916e-22,2.30490830615389e-22,0.6608112869689245
2.7304858024364416,2,7.014118806358643e-192,2.0086861620155965e-191,0.34918938254248705
2.7304858024364416,0,1.523109424134916e-22,,
2.736621725587984,1,1.283104015088542e-22,1.946642155667359e-22,0.6591370742449894
2.736621725587984,2,2.152449019304711e-192,6.137146934078057e-192,0.3507247003249498
2.736621725587984,0,1.283104015088542e-22,,
2.7427576487395267,1,1.0808473623265274e-22,1.6439275356714582e-22,0.6574787141606323
2.7427576487395267,2,6.513199526901019e-193,1.8490963963843368e-192,0.35223688389835806
2.7427576487395267,0,1.0808473623265274e-22,,
2.748893571891069,1,9.105325353828671e-23,1.388352202627565e-22,0.6558368500871847
2.748893571891069,2,1.9433989237853135e-193,5.49408527918923e-193,0.35372565677977674
2.748893571891069,0,9.105325353828671e-23,,
2.7550294950426117,1,7.672044156622165e-23,1.1727150996764896e-22,0.6542121064816688
2.7550294950426117,2,5.717993171957637e-194,1.6098372222871637e-193,0.35519076666856064
2.7550294950426117,0,7.672044156622165e-23,,
2.761165418194154,1,6.466454252376502e-23,9.90867887372096e-23,0.6526050884065219
2.761165418194154,2,1.6590181418279246e-194,4.6519050793301403e-194,0.3566319848613115
2.761165418194154,0,6.466454252376502e-23,,
2.767301341345697,1,5.452740127876071e-23,8.375734138114879e-23,0.6510163811268388
2.767301341345697,2,4.7467883266387164e-195,1.325736680265302e-194,0.35804910562547043
2.767301341345697,0,5.452740127876071e-23,,
2.773437264497239,1,4.600550942201213e-23,7.083802267845717e-23,0.6494465497835394
2.773437264497239,2,1.3393955914040953e-195,3.7263196686955174e-195,0.35944194553576264
2.773437264497239,0,4.600550942201213e-23,,
2.779573187648782,1,3.884215281778373e-23,5.995120277967652e-23,0.6478961391405351
2.779573187648782,2,3.727355233014748e-196,1.0330511049988248e-195,0.3608103427776681
2.779573187648782,0,3.884215281778373e-23,,
2.7857091108003247,1,3.2820564926028037e-23,5.0777085288578807e-23,0.6463656734036741
2.7857091108003247,2,1.0230617597845407e-196,2.824934469597393e-196,0.36215415642202364
2.7857091108003247,0,3.2820564926028037e-23,,
2.791845033951867,1,2.7757986988273404e-23,4.3045271798907004e-23,0.6448556561089765
2.791845033951867,2,2.7697580397501717e-197,7.620252440322595e-197,0.36347326567476773
2.791845033951867,0,2.7757986988273404e-23,,
2.7979809571034098,1,2.3500538300034173e-23,3.6527447015478983e-23,0.643366570077441
2.7979809571034098,2,7.3969722510867e-198,2.0278590745392522e-197,0.3647675691057259
2.7979809571034098,0,2.3500538300034173e-23,,
2.804116880254952,1,1.9918804245672707e-23,3.103106259558172e-23,0.6418988774335042
2.804116880254952,2,1.9488348998796337e-198,5.3241475200875834e-198,0.36603698386020206
2.804116880254952,0,1.9918804245672707e-23,,
2.810252803406495,1,1.6904055745389703e-23,2.6393904354964836e-23,0.6404530196840681
2.810252803406495,2,5.065766247600797e-199,1.3792600520762099e-198,0.3672814448569915
2.810252803406495,0,1.6904055745389703e-23,,
2.816388726558037,1,1.4365020630369242e-23,2.2479435576832207e-23,0.6390294178548745
2.816388726558037,2,1.2992950663880234e-199,3.525893837350517e-199,0.36850090397626956
2.816388726558037,0,1.4365020630369242e-23,,
2.82252464970958,1,1.222513474268755e-23,1.917281813230063e-23,0.6376284726809017
2.82252464970958,2,3.288590575362999e-200,8.895407421342979e-200,0.369695329240637
2.82252464970958,0,1.222513474268755e-23,,
2.8286605728611223,1,1.0420207896447719e-23,1.637752242930784e-23,0.6362505648473782
2.8286605728611223,2,8.214881532359426e-201,2.2150615693337332e-200,0.37086470399242105
2.8286605728611223,0,1.0420207896447719e-23,,
2.834796496012665,1,8.896446982625493e-24,1.4012446460595114e-23,0.6348960552779631
2.834796496012665,2,2.025515672686903e-201,5.4448024933271156e-201,0.37200902607014236
2.834796496012665,0,8.896446982625493e-24,,
2.8409324191642074,1,7.608785280429323e-24,1.2009473143443377e-23,0.6335652854666128
2.8409324191642074,2,4.930253136397992e-202,1.321329163206992e-201,0.37312830698686744
2.8409324191642074,0,7.608785280429323e-24,,
2.84706834231575,1,6.519473343980651e-24,1.0311403549721238e-23,0.6322585778496567
2.84706834231575,2,1.1848455915211946e-202,3.1661521323990757e-202,0.37422257111296997
2.84706834231575,0,6.519473343980651e-24,,
2.853204265467293,1,5.5968926050836574e-24,8.870211402351345e-24,0.63097623621462
2.853204265467293,2,2.811744890392503e-203,7.492155382373613e-203,0.37529185486562955
2.853204265467293,0,5.5968926050836574e-24,,
2.859340188618835,1,4.814558047003442e-24,7.645571305620858e-24,0.629718546142377
