map_label,target_mode,N,M,map_name,eig_index,eig,eig_re,eig_im,eig_abs,gram_error,gram_error_float
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,11,0.0900000000000000000000000000000000000000000000000000000146717185197915713914304159435263877,0.09,9.519228356630175e-182,0.09,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,12,0.013462743344628906249999999391708999310027715732204995554748728281531079905516918688245906,0.013462743344628906,1.1360747033031864e-181,0.013462743344628906,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,13,0.0269999999999999999999999999999999999990986251607784211475185349247043443186934708326457875,0.027,6.58830709041847e-183,0.027,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,14,0.0490222789062500000000000000000194113261664582276556696862646894046011381748794164916134014,0.04902227890625,-2.331058737100972e-181,0.04902227890625,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,15,0.00568800906310571289062367521868654763503099016250018349953848829025404153145916657481042554,0.005688009063105713,-3.88774442263823e-183,0.005688009063105713,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,16,0.0270000000000000000000000000000000000000851489892910847061387676557907794785996639157094017,0.027,5.9655064175530555e-182,0.027,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,17,0.020711912837890625000000000028061465770008384044275879781140631022771485717380044245255858,0.020711912837890624,1.5758715536601727e-181,0.020711912837890624,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,18,0.00809999999999999999999999993411024287059915800094582041036321308378605713579423578397889478,0.0081,-1.1119532538923642e-181,0.0081,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,19,0.00240318382916216420376550094386427230027171221095034041910651375574021891872964905871766249,0.0024031838291621644,1.7222837477150404e-184,0.0024031838291621644,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,20,0.00242999999999999956623142410881008687941703777072520899188414073236354674054276857723988834,0.0024299999999999994,-1.5066902179822912e-182,0.0024299999999999994,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,21,0.0087507831740087890624999989102860978297539577545067265377696747177355918761278190027581519,0.00875078317400879,-1.3438847543235582e-182,0.00875078317400879,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,22,0.00809999999999999999999999995733266409997133526278846458360503092541483835758650233402746017,0.0081,2.316123655562244e-182,0.0081,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,23,0.00101534516781948935036643151082636206202400822601855657152642821639941575661546930736289409,0.0010153451678194894,-3.9451103256719077e-184,0.0010153451678194894,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,24,0.0036972058910187133789031444211314814718834517930858837157801693668698472779133503552228118,0.0036972058910187135,1.2304752908401547e-181,0.0036972058910187135,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,25,0.000729000000083233149185495923761615971636209260587530248442929046479492768074212539584000197,0.0007290000000832332,7.932785879312845e-182,0.0007290000000832332,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,26,0.000428983316011132087528109051487074930209151805200969564098635316918204510275625135505923201,0.0004289833160111321,3.542951922503885e-185,0.0004289833160111321,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,27,0.00242999999999999999573780342967720054877380773168651773256391755638412176336596506234920115,0.00243,-2.775157325587295e-180,0.00243,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,28,0.00156206948895540790792848113590868616170685155286512195077433507715630832102579128926654874,0.001562069488955408,2.444877006351515e-179,0.001562069488955408,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,29,0.000218725766227017940573066087261833539424792705232995154364554135984574946693368733718572638,0.00021872576622701794,6.670405445524407e-182,0.00021872576622701794,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,30,0.000181111311200568076945917095750776780664476623337105602134184758087810498666896110905325175,0.00018111131120056808,6.607399250064818e-183,0.00018111131120056808,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,31,0.0000943091417910352121384157658114080419672476547896736338336739400545295623289756716452658568,9.43091417910352e-05,7.768908264310501e-182,9.43091417910352e-05,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,32,(0.0000705054935220819244042299704182068588127119103444121806434535469945674851843168325975680023 - 0.0000327646120794664338806939139544805423983687464073050618015913206393106128795266091187715194j),7.050549352208193e-05,-3.2764612079466436e-05,7.774666823414527e-05,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,33,(0.0000705054935220819244042299704182068588127119103444121806434535469945674851843168325975680023 + 0.0000327646120794664338806939139544805423983687464073050618015913206393106128795266091187715194j),7.050549352208193e-05,3.2764612079466436e-05,7.774666823414527e-05,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,34,0.000728999999933279607550976763914599833930682444155183797395754866066250511257993978229790202,0.0007289999999332797,-1.9142884774051844e-177,0.0007289999999332797,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,35,(0.0000316405736282784654025038343200208870923695386455357040371301125289804982904438488765277595 - 0.0000448232127558929182202746596517374225427114082897800500986656734574634386476659902866366742j),3.1640573628278465e-05,-4.482321275589292e-05,5.486571152629438e-05,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,36,(0.0000316405736282784654025038343200208870923695386455357040371301125289804982904438488765277595 + 0.0000448232127558929182202746596517374225427114082897800500986656734574634386476659902866366742j),3.1640573628278465e-05,4.482321275589292e-05,5.486571152629438e-05,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,37,0.00065997435928892075200742547840225532817068460839953305496353215043791654416844677052167611,0.0006599743592889208,2.613070385321067e-177,0.0006599743592889208,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,38,(0.000000865834419928353070920307526023877349317281719815962463070518340901638466908143938285761867 - 0.0000381784345518703939086831455768115249658869066665544440769728089039108851298841247099876655j),8.65834419928353e-07,-3.817843455187039e-05,3.818825125708408e-05,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,39,(0.000000865834419928353070920307526023877349317281719815962463070518340901638466908143938285761867 + 0.0000381784345518703939086831455768115249658869066665544440769728089039108851298841247099876655j),8.65834419928353e-07,3.817843455187039e-05,3.818825125708408e-05,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,40,(-0.0000155644816969916257633001786818549598477754099697813018141944181606765786579571145926776931 - 0.000020895505600670528567937631125846800862516736114046313956654816205149922558862977088311188j),-1.5564481696991626e-05,-2.0895505600670528e-05,2.6055234499110553e-05,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,41,(-0.0000155644816969916257633001786818549598477754099697813018141944181606765786579571145926776931 + 0.000020895505600670528567937631125846800862516736114046313956654816205149922558862977088311188j),-1.5564481696991626e-05,2.0895505600670528e-05,2.6055234499110553e-05,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,42,(-0.0000162093683837358818527560128830991901209480355078752489290447195265542536659329801534440731 - 0.00000254432383066400676850248698666373089697741466283797663889161072725482058179210188155798744j),-1.6209368383735883e-05,-2.5443238306640067e-06,1.6407839807693795e-05,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,43,(-0.0000162093683837358818527560128830991901209480355078752489290447195265542536659329801534440731 + 0.00000254432383066400676850248698666373089697741466283797663889161072725482058179210188155798744j),-1.6209368383735883e-05,2.5443238306640067e-06,1.6407839807693795e-05,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,44,(-0.0000070408345332100580249329842665222085963228800436528912332767759883214763463150366273553806 - 0.00000426789278203829034840952071994133529547884582027085497212069349364656980663573278777028156j),-7.040834533210058e-06,-4.267892782038291e-06,8.233362601210871e-06,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,45,(-0.0000070408345332100580249329842665222085963228800436528912332767759883214763463150366273553806 + 0.00000426789278203829034840952071994133529547884582027085497212069349364656980663573278777028156j),-7.040834533210058e-06,4.267892782038291e-06,8.233362601210871e-06,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,46,(0.0000000932214153344326957392039923888363120314004889721331983179320006793656626722498256140139576 - 0.00000480714628569495671214263230268941874793487841201609168248865025194259364684853839531936003j),9.322141533443269e-08,-4.807146285694957e-06,4.808050087545654e-06,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
blaschke_mu_0p3,exact,70,70,blaschke_mu_0p3,47,(0.0000000932214153344326957392039923888363120314004889721331983179320006793656626722498256140139576 + 0.00000480714628569495671214263230268941874793487841201609168248865025194259364684853839531936003j),9.322141533443269e-08,4.807146285694957e-06,4.808050087545654e-06,1.63180245606285767774043933945408007231097531495897630466759308771361597221825764009874609e-177,1.6318024560628576e-177
